0,5.712891,-0.309064,-2.239462,0.327274,-0.099261,0.330055,-0.104287,53111
1,5.689453,-0.302629,-2.224246,0.370980,-0.093421,0.331947,-0.103808,53079
2,5.656250,-0.293597,-2.202717,0.363330,-0.103115,0.334541,-0.103157,53040
3,5.634766,-0.287807,-2.188804,0.372544,-0.098273,0.336167,-0.102754,53012
4,5.613281,-0.282059,-2.174906,0.339020,-0.110238,0.337749,-0.102366,52984
5,5.582031,-0.273775,-2.154716,0.312989,-0.101979,0.339974,-0.101825,52945
6,5.556641,-0.267112,-2.138333,0.300421,-0.101984,0.341715,-0.101408,52912
7,5.533203,-0.261016,-2.123228,0.362047,-0.105186,0.343267,-0.101041,52879
8,5.507812,-0.254470,-2.106884,0.336519,-0.096635,0.344891,-0.100663,52845
9,5.486328,-0.248978,-2.093072,0.340632,-0.094052,0.346217,-0.100361,52814
10,5.458984,-0.242054,-2.075517,0.401208,-0.099988,0.347840,-0.100000,52779
11,5.398438,-0.226989,-2.036742,0.348946,-0.100996,0.351167,-0.099297,52712
12,5.373047,-0.220784,-2.020522,0.387578,-0.100599,0.352449,-0.099043,52680
13,5.345703,-0.214178,-2.003081,0.339247,-0.090501,0.353754,-0.098796,52644
14,5.320312,-0.208116,-1.986910,0.367015,-0.094655,0.354893,-0.098591,52611
15,5.300781,-0.203501,-1.974486,0.307818,-0.103426,0.355722,-0.098448,52584
16,5.269531,-0.196204,-1.954638,0.329025,-0.108900,0.356960,-0.098251,52546
17,5.238281,-0.189015,-1.934827,0.322897,-0.095924,0.358090,-0.098089,52509
18,5.216797,-0.184137,-1.921227,0.376786,-0.097174,0.358804,-0.098000,52478
19,5.191406,-0.178439,-1.905179,0.408154,-0.091633,0.359579,-0.097918,52446
20,5.173828,-0.174538,-1.894084,0.381605,-0.093440,0.360072,-0.097876,52421
21,5.103516,-0.159301,-1.849832,0.307244,-0.116361,0.361677,-0.097837,52345
22,5.048828,-0.147864,-1.815557,0.367327,-0.100369,0.362512,-0.097950,52283
23,4.986328,-0.135252,-1.776545,0.347790,-0.110663,0.363006,-0.098239,52212
24,4.957031,-0.129514,-1.758318,0.345884,-0.103942,0.363065,-0.098434,52174
25,4.937500,-0.125750,-1.746189,0.404091,-0.097612,0.363042,-0.098585,52144
26,4.914062,-0.121301,-1.731655,0.366023,-0.091769,0.362947,-0.098789,52111
27,4.894531,-0.117649,-1.719563,0.388142,-0.099118,0.362812,-0.098979,52083
28,4.830078,-0.105965,-1.679784,0.361475,-0.103828,0.362001,-0.099729,52011
29,4.800781,-0.100843,-1.661769,0.332981,-0.098986,0.361443,-0.100135,51974
-1,0.000000,0.000000,-0.193874,-0.639120,-0.628809,-2.135176,0.000000,51974
