0,4.095703,-0.018714,-1.242513,0.314001,-0.108548,0.340387,-0.111665,51113
1,4.070312,-0.017446,-1.227991,0.329400,-0.115232,0.342029,-0.110506,51079
2,4.011719,-0.015033,-1.194652,0.344833,-0.086643,0.345305,-0.108004,51013
3,3.988281,-0.014272,-1.181386,0.348368,-0.103079,0.346411,-0.107073,50982
4,3.960938,-0.013534,-1.165960,0.393353,-0.105943,0.347552,-0.106038,50947
5,3.933594,-0.012960,-1.150590,0.405369,-0.107342,0.348529,-0.105058,50912
6,3.906250,-0.012552,-1.135275,0.323877,-0.098741,0.349340,-0.104133,50876
7,3.882812,-0.012269,-1.122191,0.336684,-0.117987,0.349967,-0.103385,50845
8,3.824219,-0.011578,-1.089653,0.375626,-0.118338,0.351522,-0.101683,50779
9,3.769531,-0.010953,-1.059510,0.377398,-0.119894,0.352952,-0.100321,50716
10,3.742188,-0.010649,-1.044524,0.373492,-0.093883,0.353659,-0.099725,50679
11,3.718750,-0.010392,-1.031725,0.321941,-0.099357,0.354261,-0.099261,50646
12,3.695312,-0.010139,-1.018970,0.376752,-0.098489,0.354859,-0.098841,50614
13,3.638672,-0.009541,-0.988332,0.379301,-0.103425,0.356291,-0.098012,50547
14,3.576172,-0.008899,-0.954842,0.340088,-0.091713,0.357853,-0.097415,50475
15,3.548828,-0.008624,-0.940298,0.340093,-0.094102,0.358531,-0.097261,50439
16,3.529297,-0.008430,-0.929950,0.415734,-0.098689,0.359013,-0.097192,50411
17,3.503906,-0.008181,-0.916549,0.354712,-0.093082,0.359636,-0.097154,50378
18,3.476562,-0.007917,-0.902184,0.343990,-0.103776,0.360302,-0.097179,50343
19,3.466797,-0.007824,-0.897070,0.360691,-0.101822,0.360539,-0.097205,50326
20,3.455078,-0.007713,-0.890946,0.337278,-0.102226,0.360823,-0.097248,50304
21,3.402344,-0.007225,-0.863553,0.321703,-0.100393,0.362087,-0.097609,50242
22,3.380859,-0.007032,-0.852473,0.373645,-0.093156,0.362597,-0.097835,50212
23,3.357422,-0.006825,-0.840438,0.391900,-0.091007,0.363149,-0.098135,50179
24,3.298828,-0.006323,-0.810594,0.365175,-0.089240,0.364513,-0.099128,50111
25,3.269531,-0.006082,-0.795804,0.384490,-0.099674,0.365186,-0.099756,50073
26,3.246094,-0.005894,-0.784036,0.349140,-0.101731,0.365720,-0.100323,50045
27,3.214844,-0.005649,-0.768435,0.368167,-0.104973,0.366425,-0.101169,50007
28,3.189453,-0.005456,-0.755837,0.389546,-0.101046,0.366992,-0.101933,49976
29,3.160156,-0.005240,-0.741386,0.342393,-0.098688,0.367639,-0.102901,49940
-1,0.000000,0.000000,0.014727,-0.359101,-0.526283,-1.130848,0.000000,49940
