0,1.412109,-0.000084,-0.113631,0.375945,-0.092814,0.354491,-0.160542,47709
1,1.394531,-0.000070,-0.110503,0.318678,-0.105137,0.354570,-0.159064,47683
2,1.330078,-0.000029,-0.099763,0.374020,-0.105476,0.354849,-0.154374,47612
3,1.273438,-0.000007,-0.091299,0.356716,-0.105685,0.355080,-0.151228,47546
4,1.250000,-0.000002,-0.088072,0.349061,-0.141049,0.355172,-0.150200,47512
5,1.220703,0.000000,-0.084266,0.319729,-0.148606,0.355282,-0.149145,47474
6,1.199219,0.000000,-0.081592,0.356977,-0.153374,0.355361,-0.148488,47445
7,1.175781,0.000000,-0.078714,0.373335,-0.148725,0.355448,-0.147811,47413
8,1.148438,0.000000,-0.075410,0.317834,-0.148741,0.355549,-0.147073,47378
9,1.123047,0.000000,-0.072393,0.363215,-0.153584,0.355643,-0.146440,47343
10,1.099609,0.000000,-0.069653,0.337803,-0.145936,0.355729,-0.145900,47312
11,1.080078,0.000000,-0.067403,0.367608,-0.138144,0.355801,-0.145483,47283
12,1.017578,0.000000,-0.060408,0.327731,-0.146030,0.356032,-0.144356,47212
13,0.988281,0.000000,-0.057240,0.307374,-0.149102,0.356141,-0.143937,47178
14,0.958984,0.000000,-0.054143,0.370238,-0.143896,0.356249,-0.143591,47145
15,0.931641,0.000000,-0.051318,0.298608,-0.149023,0.356350,-0.143333,47114
16,0.921875,0.000000,-0.050325,0.344056,-0.130934,0.356386,-0.143256,47097
17,0.876953,0.000000,-0.045862,0.388397,-0.150434,0.356552,-0.143011,47045
18,0.849609,0.000000,-0.043233,0.392115,-0.141801,0.356653,-0.142948,47011
19,0.791016,0.000000,-0.037825,0.345470,-0.142928,0.356869,-0.143041,46947
20,0.695312,0.000000,-0.029677,0.317700,-0.159705,0.357223,-0.143878,46845
21,0.664062,0.000000,-0.027207,0.367798,-0.142942,0.357338,-0.144341,46808
22,0.607422,0.000000,-0.022975,0.389105,-0.132595,0.357547,-0.145426,46746
23,0.580078,0.000000,-0.021047,0.327731,-0.146030,0.357648,-0.146065,46712
24,0.550781,0.000000,-0.019067,0.363285,-0.148248,0.357756,-0.146835,46679
25,0.519531,0.000000,-0.017053,0.372562,-0.143878,0.357872,-0.147755,46644
26,0.488281,0.000000,-0.015142,0.367336,-0.143944,0.357987,-0.148777,46609
27,0.462891,0.000000,-0.013667,0.353169,-0.158808,0.358081,-0.149686,46579
28,0.433594,0.000000,-0.012052,0.358200,-0.146514,0.358189,-0.150821,46546
29,0.404297,0.000000,-0.010531,0.335033,-0.143902,0.358298,-0.152050,46513
-1,0.000000,0.000000,0.003694,-0.354575,-0.093875,0.046911,0.000000,46513
